@relation 148141-regression.txt

@attribute dissim numeric
@attribute el0 numeric
@attribute el1 numeric
@attribute el2 numeric
@attribute el3 numeric
@attribute el4 numeric
@attribute el5 numeric
@attribute el6 numeric
@attribute el7 numeric
@attribute el8 numeric
@attribute el9 numeric
@attribute el10 numeric
@attribute el11 numeric
@attribute el12 numeric
@attribute el13 numeric
@attribute el14 numeric
@attribute el15 numeric
@attribute max_el numeric
@attribute diff numeric
@attribute diffplus numeric
@attribute diffminus numeric
@attribute std numeric
@attribute diff/std**0.2 numeric
@attribute diff/std**0.6 numeric
@attribute diff/std**1 numeric
@attribute diff/std**1.4 numeric
@attribute diff/std**2 numeric
@attribute maxmiddle numeric
@attribute similarwindow_4.0 numeric
@attribute similarwindow_4.1 numeric
@attribute similarwindow_4.2 numeric
@attribute similarwindow_4.3 numeric
@attribute stat0 numeric
@attribute stat1 numeric
@attribute stat2 numeric
@attribute stat3 numeric
@attribute stat4 numeric
@attribute stat5 numeric
@attribute stat6 numeric
@attribute stat7 numeric
@attribute stat8 numeric
@attribute stat9 numeric
@attribute stat10 numeric
@attribute stat11 numeric
@attribute stat12 numeric
@attribute stat13 numeric
@attribute stat14 numeric
@attribute stat15 numeric
@attribute stat16 numeric
@attribute stat17 numeric
@attribute stat18 numeric
@attribute stat19 numeric
@attribute stat20 numeric
@attribute stat21 numeric
@attribute stat22 numeric
@attribute stat23 numeric
@attribute stat24 numeric
@attribute stat25 numeric
@attribute stat26 numeric
@attribute stat27 numeric
@attribute stat28 numeric
@attribute stat29 numeric
@attribute stat30 numeric
@attribute stat31 numeric
@attribute stat32 numeric
@attribute stat33 numeric
@attribute stat34 numeric
@attribute stat35 numeric
@attribute stat36 numeric
@attribute stat37 numeric
@attribute stat38 numeric
@attribute stat39 numeric
@attribute stat40 numeric
@attribute stat41 numeric
@attribute stat42 numeric
@attribute stat43 numeric
@attribute stat44 numeric
@attribute class numeric

@data
0.009205,0.10098,0.088284,0.1254,0.29753,0.019706,0.011312,0.013271,0.018938,0.008871,0.005664,0.005161,0.008752,0.01745,0.00947,0.006149,0.00871,0.29753,0.05197,0.032716,-0.019254,0.018946,0.072325,0.1395,0.26055,0.42421,0.38243,0.60938,0.071574,0.18538,0.22115,0.28439,0.031712,0.021342,0.051093,0.17103,0.010504,0.003246,0.007066,0.010428,0.001977,0.00087,0.000899,0.001174,0.004844,0.004992,0.001162,0.005096,0.21207,0.25638,0.24437,0.23874,0.13936,0.14035,-0.005442,0.052781,0.14116,0.09571,0.1365,0.096735,0.13761,-0.13807,-0.084987,0.058471,0.1413,0.12066,0.05351,-0.13747,0.51134,0.38294,0.41709,0.43188,0.19645,0.072518,0.11945,0.12081,1.0136,320.5
0.005677,0.09378,0.050411,0.13233,0.14291,0.071231,0.024146,0.032243,0.006779,0.0042,0.00631,0.0051,0.010022,0.017535,0.005753,0.003091,0.010447,0.14291,0.063598,0.027523,-0.036075,0.015733,0.091852,0.19061,0.38009,0.63473,0.5098,0.45312,0.11811,0.24331,0.30769,0.33834,0.029458,0.027757,0.072392,0.075817,0.041765,0.010712,0.018305,0.003029,0.000476,0.00147,0.001618,0.00537,0.008812,0.000266,0.00053,0.006123,0.24793,0.25428,0.23267,0.24557,-0.13102,0.038974,0.1041,0.141,0.034849,0.12897,0.0648,-0.13916,-0.041565,-0.038699,0.11651,0.1286,-0.072561,-0.056128,0.014136,0.032612,0.41523,0.33887,0.40332,0.38466,0.10951,0.062651,0.10053,0.089826,1.324,280.5
0.00479,0.064117,0.034432,0.10266,0.12604,0.033411,0.018916,0.007903,0.009583,0.003313,0.005142,0.005245,0.009247,0.008034,0.011762,0.010081,0.010108,0.12604,0.045193,0.02381,-0.021383,0.013795,0.067005,0.14642,0.30546,0.51602,0.37968,0.40625,0.03127,0.13458,0.15185,0.25591,0.012193,0.010726,0.057465,0.065006,0.017773,0.010032,0.000798,0.002769,0.000911,0.002735,0.002808,0.004953,0.001782,0.002809,0.00126,0.00246,0.22073,0.23507,0.22871,0.22847,-0.058706,0.095866,0.079105,0.10483,0.1376,0.14139,0.054369,-0.028555,-0.14135,0.099343,0.12964,0.12895,-0.093997,0.013894,-0.081638,-0.090905,0.56606,0.46803,0.56353,0.52976,0.24256,0.16387,0.23925,0.21172,0.95017,320.5
0.016357,0.013047,0.012322,0.053796,0.31814,0.60685,0.45436,0.024468,0.038017,0.042698,0.0124,0.018854,0.018059,0.016741,0.021032,0.020835,0.019892,0.60685,0.22728,0.12694,-0.10034,0.040273,0.2721,0.38956,0.55067,0.74511,0.86684,0.23438,0.065451,0.27031,0.27243,0.30516,0.007177,0.006771,0.028703,0.17116,0.33142,0.24454,0.013,0.020237,0.022791,0.006851,0.004712,0.003637,0.009203,0.002858,0.006355,0.003256,0.051968,0.27021,0.098426,0.17734,0.078137,0.098992,0.13381,0.12363,0.10602,0.12319,0.13911,0.13674,0.13332,0.093035,-0.10383,-0.12919,0.098638,0.064409,-0.069985,-0.13309,0.26702,0.40054,0.4203,0.6865,0.056108,0.088706,0.13334,0.40796,0.81816,384.5
0.022956,0.039221,0.010974,0.027123,0.027206,0.20647,0.40485,0.21238,0.3993,0.29092,0.49967,0.30538,0.044172,0.040849,0.056101,0.030619,0.050269,0.49967,0.33433,0.10626,-0.22807,0.056179,0.37454,0.46989,0.58471,0.70955,0.80444,0.3125,0.082398,0.36789,0.39787,0.40574,0.01155,0.008316,0.017491,0.003561,0.12428,0.24932,0.15077,0.23392,0.17264,0.31269,0.19985,0.008872,0.022617,0.009069,0.005476,0.006642,0.18615,0.30176,0.055626,0.22686,0.056678,-0.12694,-0.034292,0.090989,0.013074,-0.0041,-0.081099,0.035606,0.024588,-0.015253,-0.11435,-0.11235,0.090716,0.1141,-0.13773,-0.13488,0.15424,0.14915,0.062269,0.31369,-0.026441,-0.027544,0.000657,0.055462,1.694,126
0.020841,0.014925,0.014261,0.012245,0.2071,0.54324,0.53216,0.34534,0.046053,0.005999,0.013414,0.016047,0.03046,0.023929,0.022694,0.025102,0.023422,0.54324,0.22403,0.13703,-0.087,0.05467,0.25233,0.32002,0.40242,0.49291,0.56164,0.59375,0.058953,0.066067,0.12657,0.14532,0.00313,0.004686,0.008829,0.11383,0.30255,0.30964,0.13561,0.019687,0.000997,0.007882,0.002818,0.005012,0.003381,0.011195,0.004872,0.007586,0.069005,0.30441,0.15035,0.2077,0.12635,0.095608,-0.13913,0.098763,0.084406,0.041624,0.026523,-0.03327,-0.015939,0.032963,-0.0535,0.078383,0.0281,-0.13104,0.072795,-0.090327,0.15974,0.35436,0.34011,0.55757,-0.005648,0.055164,0.056521,0.25798,1.2515,189.5
0.018952,0.010416,0.010918,0.12292,0.49752,0.50316,0.36652,0.24162,0.033596,0.003919,0.005645,0.00901,0.021164,0.040082,0.049962,0.01301,0.031432,0.50316,0.25653,0.11854,-0.13799,0.05363,0.29005,0.37066,0.46957,0.57891,0.66179,0.375,0.11267,0.17005,0.13307,0.36121,0.004478,0.008432,0.066224,0.26476,0.2696,0.18509,0.12017,0.018053,0.000446,0.003057,0.004857,0.003801,0.021374,0.023657,0.005127,0.013394,0.14485,0.31158,0.11136,0.21717,0.12712,-0.13972,0.12197,0.13708,0.12857,0.066897,0.072776,0.12509,-0.10096,0.11579,-0.13295,0.045633,0.1345,-0.061527,-0.12096,-0.088404,0.27915,0.27552,0.25507,0.4482,0.024137,0.009845,0.006969,0.15497,1.3492,211.5
0.015611,0.015146,0.063184,0.08245,0.48836,0.50021,0.33555,0.22187,0.035746,0.006881,0.01157,0.014893,0.013473,0.025229,0.079018,0.021967,0.022407,0.50021,0.14127,0.050489,-0.090779,0.049065,0.16259,0.21525,0.28217,0.3584,0.4146,0.75,0.059199,0.095864,0.11904,0.079394,0.002777,0.033595,0.035592,0.12329,0.17601,0.16191,0.044806,0.008863,0.001835,0.004828,0.007878,0.005578,0.002974,0.027129,0.015604,0.004093,0.14539,0.22662,0.098838,0.16936,-0.10251,0.13812,-0.002063,-0.07062,0.11328,0.013235,-0.1269,-0.044553,0.13547,0.090978,0.10817,0.096987,-0.06766,0.13613,-0.10556,0.069566,0.25507,0.31798,0.24932,0.40019,0.006969,0.039426,0.043692,0.12558,1.4769,171.5
0.012689,0.11413,0.098794,0.16786,0.11628,0.15466,0.12577,0.11401,0.13325,0.11696,0.023845,0.029947,0.007156,0.017187,0.01436,0.009531,0.009227,0.16786,0.069124,0.068453,-0.000671,0.029124,0.088287,0.1437,0.22946,0.34063,0.374,0.78125,0.14391,0.30678,0.53602,0.80373,0.078557,0.077589,0.081028,0.074979,0.085029,0.087181,0.077588,0.073624,0.066073,0.0138,0.017443,0.004465,0.005853,0.004985,0.004691,0.003372,0.27541,0.33359,0.35463,0.326,-0.035714,-0.11887,-0.071999,-0.11617,-0.047508,-0.070659,-0.095991,0.062148,-0.01721,-0.001315,0.12752,-0.077065,0.12454,0.14118,0.11587,0.047175,0.096654,0.076961,0.054208,0.086084,-0.046362,-0.05032,-0.053041,-0.046871,1.8195,306.5
0.01309,0.12042,0.077135,0.017965,0.086525,0.24417,0.56153,0.048728,0.01134,0.008156,0.01702,0.017228,0.023909,0.042952,0.055992,0.030753,0.027784,0.56153,0.15023,0.080322,-0.069905,0.03277,0.18741,0.29114,0.44485,0.63966,0.72438,0.375,0.067118,0.15667,0.19412,0.20351,0.027387,0.04466,0.010152,0.045887,0.13042,0.2989,0.025842,0.00605,0.003848,0.006662,0.006818,0.003691,0.012226,0.030542,0.00658,0.015164,0.08789,0.23262,0.1085,0.1598,0.078341,0.046105,0.069416,0.14142,0.13246,0.13675,0.1414,0.13385,-0.10539,-0.14137,0.14137,-0.099467,0.12486,-0.029716,-0.10103,-0.135,0.26821,0.49286,0.2706,0.64711,0.031073,0.18714,0.027644,0.44292,1.1606,321.5
0.006364,0.013022,0.039231,0.091735,0.019287,0.064167,0.19346,0.082728,0.034754,0.003812,0.014999,0.003987,0.005539,0.008569,0.005075,0.009025,0.00625,0.19346,0.054027,0.029173,-0.024854,0.01655,0.077244,0.15714,0.30785,0.51106,0.42411,0.5625,0.05747,0.19629,0.20553,0.20269,0.007023,0.005921,0.045026,0.003253,0.02966,0.10358,0.045401,0.015464,0.002368,0.002191,0.003559,0.002477,0.00314,0.002851,0.005355,0.001886,0.32143,0.33637,0.32075,0.32644,-0.12437,0.11643,0.06193,0.13733,0.12949,0.025305,0.1005,-0.07696,-0.12435,0.109,-0.13882,0.00484,-0.13849,-0.064378,0.14003,-0.1067,0.16512,0.12311,0.15673,0.14789,-0.024882,-0.038532,-0.025074,-0.030055,1.5884,262.5
0.006553,0.039386,0.037395,0.055403,0.038576,0.057388,0.062624,0.15003,0.15053,0.004274,0.005309,0.003018,0.007423,0.012941,0.008349,0.01032,0.004392,0.15053,0.066507,0.034733,-0.031774,0.020183,0.091394,0.17194,0.31396,0.50563,0.47256,0.4375,0.10799,0.33061,0.34504,0.37205,0.007386,0.014912,0.011885,0.018324,0.031484,0.033967,0.087177,0.08284,0.00227,0.002865,0.000648,0.003191,0.006883,0.001883,0.003087,0.000881,0.25058,0.2496,0.24603,0.24917,0.12482,-0.056106,-0.10236,-0.1414,-0.11273,0.11396,0.042856,0.097432,0.13964,0.1202,-0.027549,-0.12017,0.13762,0.14136,-0.004445,0.1349,0.39049,0.33441,0.3971,0.37201,0.10402,0.085963,0.11171,0.098731,1.4418,438
0.025617,0.25761,0.37051,0.47207,0.56646,0.58706,0.18813,0.023102,0.007445,0.005185,0.012259,0.01761,0.019726,0.033373,0.026566,0.011408,0.022078,0.58706,0.32878,0.14073,-0.18805,0.076601,0.34621,0.38401,0.42369,0.4607,0.47874,0.34375,0.092302,0.67159,0.68067,0.76059,0.11311,0.19803,0.25755,0.3038,0.31762,0.10177,0.013176,0.004814,0.003379,0.007495,0.011306,0.011394,0.008924,0.00797,0.004231,0.002505,0.17847,0.37147,0.11585,0.25934,-0.054294,0.13165,0.10716,0.12745,0.11688,0.11714,0.060277,-0.035889,-0.040416,0.00119,-0.031639,0.040217,0.12025,0.067355,-0.073751,-0.11065,0.16615,0.20239,0.17041,0.37016,-0.037846,-0.0244,-0.034578,0.088374,1.2329,197
0.016527,0.10327,0.025648,0.007289,0.022653,0.071881,0.17074,0.38514,0.6289,0.28016,0.017789,0.054841,0.076059,0.075796,0.049959,0.047367,0.070524,0.6289,0.24193,0.13743,-0.1045,0.046823,0.28106,0.37905,0.50589,0.6525,0.75783,0.40625,0.026784,0.13143,0.13143,0.12729,0.036422,0.006834,0.003728,0.012436,0.038757,0.094106,0.21031,0.34376,0.15267,0.010017,0.018998,0.020719,0.029855,0.029526,0.024859,0.01486,0.09345,0.23046,0.096154,0.16324,0.037919,0.077631,-0.13499,0.10011,0.12096,0.09568,0.10617,0.10502,0.10852,0.044689,0.082481,0.074928,-0.10802,0.028018,-0.12524,-0.14132,0.051115,0.36622,0.038387,0.50484,-0.047271,0.10169,-0.028454,0.30657,1.4431,277.5
0.015801,0.015105,0.022154,0.011164,0.031927,0.34027,0.5897,0.46923,0.17715,0.017107,0.007486,0.004811,0.011002,0.015622,0.020368,0.02771,0.011998,0.5897,0.2375,0.11193,-0.12557,0.041663,0.28242,0.39893,0.55669,0.74534,0.86812,0.375,0.063645,0.34194,0.36461,0.38312,0.005843,0.012137,0.003271,0.017073,0.18105,0.31333,0.25041,0.0966,0.009259,0.003973,0.001359,0.007607,0.003981,0.008528,0.007169,0.003336,0.094655,0.2887,0.076756,0.18926,0.07822,-0.047542,-0.12575,0.13103,0.13726,0.13904,0.13355,0.10772,0.11643,0.14045,-0.089169,-0.081154,0.083761,-0.13529,-0.13265,-0.12144,0.31659,0.34717,0.34493,0.61081,0.050257,0.052095,0.077335,0.31762,0.86502,211.5
0.024485,0.23571,0.46897,0.19061,0.29163,0.5041,0.43507,0.17853,0.009599,0.009579,0.007232,0.013331,0.028582,0.02838,0.059012,0.025062,0.02556,0.5041,0.30229,0.2121,-0.090196,0.060803,0.33334,0.40528,0.48913,0.57753,0.64359,0.3125,0.04629,0.26104,0.26035,0.30216,0.13344,0.28213,0.12541,0.17587,0.30087,0.27699,0.09822,0.002633,0.005156,0.00549,0.001695,0.005777,0.012459,0.011669,0.013522,0.013907,0.067183,0.31866,0.21971,0.24274,-0.056257,-0.13263,-0.083494,0.011584,0.019876,-0.026446,0.097743,0.053875,0.12306,-0.14042,-0.073716,0.067517,0.14,-0.048151,0.069765,0.11473,0.056109,0.18456,0.20894,0.33106,-0.022511,-0.018501,-0.002141,0.063156,1.712,197
0.016818,0.024119,0.024621,0.022028,0.2655,0.62552,0.51648,0.19478,0.021104,0.009098,0.007673,0.029346,0.027065,0.048861,0.010633,0.015409,0.01257,0.62552,0.25278,0.11717,-0.1356,0.045407,0.29546,0.40336,0.54469,0.70958,0.82557,0.10938,0.059127,0.35422,0.3723,0.37335,0.009865,0.013285,0.011832,0.14221,0.33355,0.27496,0.10403,0.011296,0.004858,0.003065,0.016166,0.009837,0.012239,0.00575,0.008224,0.007486,0.087187,0.28321,0.065627,0.18521,0.024609,0.12012,0.12558,0.12905,0.13453,0.13654,0.13258,0.12987,0.13271,-0.023841,0.09629,0.10108,-0.054185,-0.018124,0.13342,0.021639,0.33978,0.37771,0.31389,0.6687,0.070133,0.072813,0.058339,0.38643,0.82524,175
0.01297,0.052611,0.057542,0.021931,0.095271,0.22379,0.47184,0.28093,0.045114,0.006437,0.017223,0.008317,0.010963,0.011366,0.030196,0.014505,0.016655,0.47184,0.16703,0.079282,-0.087749,0.035836,0.20469,0.30691,0.45344,0.63551,0.73123,0.375,0.076415,0.4116,0.43623,0.47237,0.021354,0.014616,0.011696,0.050637,0.11897,0.25071,0.14923,0.025051,0.002966,0.010202,0.001444,0.00254,0.001244,0.010541,0.00554,0.010458,0.12392,0.25183,0.11148,0.1784,0.10902,0.02429,0.13429,0.13862,0.13832,0.139,0.13929,0.087608,0.13709,0.026083,0.077093,0.13251,0.048559,-0.13357,0.11693,-0.017515,0.3052,0.40536,0.32368,0.53457,0.054496,0.11717,0.072858,0.29051,1.1227,335.5
0.023855,0.19595,0.25796,0.12541,0.24163,0.31162,0.47272,0.26395,0.025391,0.01835,0.031206,0.01965,0.028519,0.019374,0.031786,0.007329,0.019684,0.47272,0.27281,0.08282,-0.18999,0.077247,0.28678,0.31704,0.34865,0.37795,0.39156,0.3125,0.063479,0.32823,0.37963,0.38643,0.15109,0.16001,0.11279,0.14545,0.19403,0.2708,0.15228,0.014581,0.011542,0.017929,0.012902,0.009296,0.010271,0.019882,0.003064,0.00687,0.29329,0.37434,0.19501,0.30678,-0.1414,-0.009192,-0.14035,0.013042,-0.011839,0.056046,0.049377,0.053698,-0.11417,-0.060057,-0.13989,0.04635,-0.051563,-0.014925,0.086071,0.097345,0.10244,0.087009,0.15117,0.16184,-0.050432,-0.053195,-0.031532,-0.028044,1.6091,168
0.01406,0.068068,0.082985,0.085198,0.17161,0.33011,0.34405,0.28748,0.14838,0.02823,0.007671,0.009333,0.005842,0.00902,0.010089,0.004606,0.011021,0.34405,0.18937,0.099664,-0.089703,0.046688,0.22012,0.29721,0.3971,0.51266,0.59554,0.48438,0.22446,0.66637,0.676,0.57543,0.040899,0.046547,0.011347,0.09115,0.17874,0.18407,0.15246,0.079669,0.015173,0.004075,0.004283,0.000429,0.001739,0.002331,0.002011,0.003912,0.29432,0.34869,0.30538,0.31944,-0.04395,-0.14079,0.13461,0.13949,0.11597,0.13039,0.14139,0.12609,0.12478,0.13931,0.088303,0.060496,0.016707,-0.091567,-0.016886,0.12369,0.16949,0.057764,0.16007,0.12708,-0.020949,-0.056424,-0.023282,-0.038046,1.7116,248.5
0.008133,0.091061,0.087619,0.056055,0.055642,0.14678,0.20368,0.023731,0.014407,0.006796,0.005047,0.009308,0.010547,0.006436,0.007469,0.008665,0.011498,0.20368,0.061995,0.029543,-0.032452,0.024548,0.08193,0.14268,0.24266,0.37554,0.38684,0.54688,0.1123,0.29937,0.30583,0.35889,0.040109,0.041691,0.023677,0.036556,0.079104,0.10875,0.010616,0.003779,0.001305,0.002359,0.00331,0.001084,0.001987,0.001912,0.002929,0.002242,0.24896,0.24344,0.24532,0.24605,-0.093968,-0.048636,-0.053659,-0.044936,0.12154,0.1329,0.13665,-0.10071,-0.13165,-0.12859,0.13861,0.12933,-0.11242,0.1414,0.071426,0.07,0.34639,0.24053,0.33859,0.30888,0.076618,0.011313,0.067715,0.051579,1.3068,277.5
0.016644,0.032892,0.12606,0.3,0.26872,0.5339,0.29825,0.093749,0.010625,0.007968,0.010515,0.012278,0.037929,0.036593,0.036044,0.02714,0.017555,0.5339,0.23117,0.12794,-0.10322,0.046604,0.2688,0.3632,0.4856,0.6273,0.72879,0.375,0.076835,0.25394,0.16507,0.3238,0.02109,0.065173,0.15939,0.14392,0.28365,0.16326,0.05027,0.0032,0.004206,0.003303,0.0058,0.020716,0.014518,0.018063,0.007399,0.009427,0.12595,0.27694,0.13452,0.19917,-0.000449,-0.14033,0.13913,0.1291,0.13916,0.10339,0.12764,0.043703,-0.11006,0.090067,0.064756,0.10592,-0.047258,-0.030489,0.08701,-0.10265,0.19021,0.24398,0.11075,0.35992,-0.004924,0.015014,-0.035468,0.12284,1.621,270
0.0202,0.11935,0.053475,0.22877,0.33432,0.52434,0.5768,0.33907,0.039806,0.012208,0.018646,0.036093,0.033588,0.068042,0.087022,0.042881,0.048231,0.5768,0.33308,0.13563,-0.19746,0.060028,0.36823,0.44999,0.54579,0.64733,0.72357,0.21875,0.077942,0.12207,0.11074,0.16014,0.082018,0.007104,0.14665,0.18278,0.29062,0.31039,0.1822,0.021175,0.008179,0.010343,0.008999,0.012629,0.036249,0.030636,0.020174,0.026868,0.18012,0.31541,0.13517,0.23824,-0.06743,-0.08444,-0.030691,0.1048,0.089573,0.12334,0.12504,0.13756,-0.055234,0.08871,0.057887,0.1151,0.13568,0.07026,-0.1381,-0.1409,0.21881,0.15155,0.32618,0.29864,0.034367,-0.02525,0.11399,0.056288,1.8185,190
0.017805,0.042637,0.1637,0.20853,0.23937,0.42704,0.1414,0.16692,0.20697,0.09567,0.19582,0.20793,0.030275,0.024896,0.023565,0.018434,0.013558,0.42704,0.21124,0.098144,-0.11309,0.06056,0.23312,0.28388,0.34314,0.40573,0.45257,0.375,0.17872,0.33113,0.54806,0.56815,0.026779,0.10554,0.096855,0.074294,0.1335,0.055891,0.088567,0.11077,0.061879,0.10888,0.11093,0.01266,0.005276,0.004249,0.005851,0.006114,0.17224,0.15221,0.1117,0.15504,-0.017674,-0.034118,-0.029967,-0.10693,0.086414,-0.019287,0.14075,0.12996,-0.036046,0.086227,0.134,0.12867,-0.11539,-0.064991,-0.088012,-0.000911,0.42605,0.008015,0.21577,0.24767,0.12282,-0.046671,-0.011841,0.033616,1.6262,139.5
0.028314,0.092079,0.28897,0.39816,0.41866,0.37185,0.32423,0.36733,0.45716,0.26978,0.46712,0.43869,0.067037,0.073598,0.049869,0.032795,0.036942,0.46712,0.2695,0.070969,-0.19854,0.099966,0.2691,0.26849,0.26693,0.26302,0.24516,0.75,0.11895,0.21556,0.34162,0.36115,0.055668,0.17429,0.23864,0.23414,0.23048,0.15269,0.096946,0.10787,0.058355,0.1062,0.10449,0.027908,0.028225,0.022212,0.016722,0.009133,0.18186,0.30995,0.10645,0.23387,-0.12479,-0.059131,0.016487,-0.042885,-0.008667,-0.11183,-0.1269,0.077098,0.060984,0.090427,0.13571,0.068277,0.11327,-0.1303,0.11514,-0.12782,0.16343,0.20552,0.23879,0.30006,-0.020378,-0.01883,0.021713,0.047887,1.7868,146
0.025463,0.041378,0.05281,0.16544,0.27365,0.36815,0.50845,0.52693,0.49044,0.38274,0.32027,0.24178,0.038594,0.00425,0.01338,0.013469,0.009766,0.52693,0.47239,0.24318,-0.22921,0.09815,0.47341,0.4758,0.47644,0.47271,0.44425,0.10938,0.18465,1.0604,1.1927,1.2644,0.010885,0.010999,0.096894,0.15217,0.19774,0.26999,0.2795,0.26019,0.20358,0.17064,0.12856,0.020548,0.00148,0.003234,0.008061,0.005784,0.13068,0.34208,0.1533,0.2545,-0.093886,0.072754,0.035844,0.086077,0.12558,0.13981,0.14119,0.14094,0.13766,0.13559,0.13814,0.13649,-0.013978,-0.10156,0.017651,-0.11029,0.038748,0.050487,0.058688,0.24229,-0.039338,-0.044919,-0.043827,0.030383,1.8993,277
0.02076,0.077316,0.14048,0.069672,0.26378,0.42976,0.45302,0.38028,0.25344,0.13126,0.23876,0.30739,0.097006,0.010959,0.011057,0.0083,0.008407,0.45302,0.38789,0.17922,-0.20867,0.07456,0.41065,0.46041,0.51335,0.56369,0.59136,0.26562,0.15391,1.0425,0.9256,1.1982,0.038425,0.073165,0.045185,0.13989,0.22824,0.24123,0.20333,0.1358,0.070905,0.13001,0.16334,0.052203,0.001489,0.003919,0.004399,0.004047,0.25857,0.34892,0.25307,0.30429,0.000045,-0.092516,0.030046,0.14142,0.13963,0.13627,0.13114,0.12854,0.11879,0.10945,0.13895,0.12331,0.031627,-0.13179,-0.023659,0.09945,0.19375,0.034515,0.25444,0.1607,-0.000039,-0.048124,0.029253,-0.019667,1.9905,263.5
0.015646,0.044708,0.044119,0.070129,0.16482,0.18267,0.29061,0.25737,0.29492,0.2143,0.1619,0.21236,0.002854,0.003487,0.007755,0.006262,0.009932,0.29492,0.25987,0.14117,-0.1187,0.061375,0.28602,0.34646,0.41662,0.49032,0.54515,0.26562,0.29138,1.192,1.251,1.3106,0.009956,0.01624,0.041925,0.092281,0.099013,0.15669,0.1369,0.15755,0.11366,0.086108,0.11278,0.000854,0.001368,0.003267,0.002459,0.003193,0.26325,0.29504,0.26308,0.28085,0.12276,0.11612,-0.10073,0.078843,0.11472,0.121,0.13763,0.13228,0.14137,0.13775,0.13966,0.12962,-0.039179,-0.009636,0.044986,0.088366,0.24446,-0.027997,0.17821,0.12012,0.028188,-0.039241,0.003444,-0.020417,2.0339,283.5
0.019942,0.11764,0.10787,0.094012,0.30021,0.4238,0.26751,0.38509,0.21633,0.088914,0.044366,0.002403,0.006935,0.012073,0.00623,0.016463,0.014862,0.4238,0.20414,0.14508,-0.05906,0.041324,0.24314,0.34457,0.48232,0.64742,0.75392,0.42188,0.079895,0.38242,0.51212,0.51833,0.059523,0.069508,0.073841,0.1292,0.18723,0.21283,0.21298,0.11834,0.049426,0.028648,0.000295,0.001234,0.002168,0.001671,0.00515,0.006425,0.12261,0.25709,0.24166,0.22435,0.11914,-0.10969,-0.13185,-0.038774,-0.035738,-0.11527,0.091908,0.10415,0.086427,-0.035058,0.12616,0.14141,0.016383,-0.076981,-0.000457,0.11713,0.16457,0.14775,0.18617,0.23189,-0.025387,-0.025167,-0.008591,0.013362,1.6698,181.5
0.016962,0.11266,0.075614,0.037193,0.22982,0.39583,0.23346,0.36296,0.19612,0.080324,0.026685,0.002399,0.006486,0.012121,0.011502,0.011361,0.013594,0.39583,0.1216,0.052629,-0.068973,0.045378,0.14216,0.19412,0.2622,0.34165,0.3975,0.625,0.15973,0.41492,0.46996,0.64608,0.061622,0.025213,0.02665,0.12258,0.21395,0.14673,0.14816,0.070974,0.029276,0.012623,0.001066,0.002473,0.003715,0.005735,0.005768,0.004771,0.21845,0.29044,0.16839,0.23241,-0.064605,0.12018,-0.12573,0.13422,0.11802,-0.096828,0.13789,0.1099,0.13635,-0.11611,0.054502,0.055905,0.024801,0.043269,0.069847,0.10525,0.12742,0.26891,0.08873,0.24246,-0.034135,0.023011,-0.048455,0.033313,1.5496,230.5
0.016428,0.056646,0.058267,0.12585,0.24829,0.27691,0.30784,0.26914,0.26197,0.24117,0.17201,0.14136,0.004409,0.005688,0.003938,0.005615,0.008074,0.30784,0.28902,0.16395,-0.12507,0.061756,0.31771,0.3839,0.46055,0.54084,0.6004,0.26562,0.26503,0.93894,1.0071,0.72042,0.005808,0.011071,0.061441,0.14172,0.15634,0.17022,0.14461,0.14007,0.12802,0.091724,0.077364,0.001555,0.002951,0.002156,0.00299,0.003921,0.27483,0.31926,0.28532,0.30181,0.08004,-0.061063,0.088272,0.059536,0.070329,0.092174,0.1252,0.13119,0.14021,0.13453,0.10363,0.1414,0.12735,-0.02249,0.13619,-0.016013,0.23864,-0.013962,0.15692,0.11719,0.013832,-0.050639,-0.01735,-0.033277,2.0377,211
0.027235,0.1727,0.11284,0.23905,0.22035,0.15141,0.36587,0.49352,0.51817,0.3665,0.3951,0.41838,0.021972,0.008137,0.013635,0.009679,0.011201,0.51817,0.46979,0.28378,-0.18601,0.097256,0.47166,0.47577,0.47813,0.47602,0.44919,0.28125,0.16646,0.99016,0.98591,1.0621,0.1043,0.079006,0.14415,0.11986,0.091977,0.20889,0.27528,0.28162,0.19754,0.21592,0.22914,0.007565,0.002798,0.005555,0.003897,0.00513,0.16488,0.33644,0.23755,0.28155,-0.051665,-0.13893,0.011668,0.11066,0.005986,0.059299,0.082814,0.11161,0.12142,0.10522,0.10279,0.1074,-0.012589,0.11629,-0.003677,0.06028,0.092068,-0.072977,0.05447,0.092031,-0.034921,-0.045561,-0.03652,-0.032288,2.0395,270.5
