company,company size,location,technology,seniority,salary employment min,salary employment max,salary b2b min,salary b2b max,year,month
Link Group,100.0,Wrocław,Python,mid,,,13000.0,20000.0,2024,03
Experis,,Remote,Python,senior,,,25200.0,31720.0,2024,03
Big Time,,Wrocław,Python,senior,13500.0,19000.0,17000.0,24000.0,2024,03
Mobile Vikings,10.0,Wrocław,Python,mid,,,13000.0,20000.0,2024,03
IFIRMA S.A.,100.0,Wrocław,Java,mid,12500.0,19000.0,15000.0,20000.0,2024,03
NorthGravity,,Wrocław,Java,senior,14000.0,23000.0,16000.0,27000.0,2024,03
Unity Group,100.0,Wrocław,Java,senior,15500.0,21000.0,20000.0,26900.0,2024,03
STEPWISE,10.0,Wrocław,Java,senior,,,20000.0,27000.0,2024,03
OpsTalent,,Remote,Java,mid,,,15000.0,19000.0,2024,03
Eyzee S.A.,100.0,Wrocław,Java,mid,,,12000.0,20000.0,2024,03
Robson Bale,,Wrocław,Java,mid,,,16000.0,22000.0,2024,03
Scalo,1000.0,Remote,Java,senior,,,28800.0,33600.0,2024,03
R.M.EDISON sp. z o.o.,10.0,Wrocław,Java,senior,18000.0,24000.0,,,2024,03
BNY Mellon (Poland),,Wrocław,Java,expert,22000.0,35000.0,,,2024,03
EPAM Systems,10000.0,Wrocław,Java,expert,14000.0,24000.0,18500.0,30000.0,2024,03
EPAM Systems,10000.0,Wrocław,Java,expert,14000.0,24000.0,,,2024,03
SmartBear,1000.0,Wrocław,Java,junior,9000.0,10000.0,,,2024,03
Travelplanet.pl SA,100.0,Wrocław,Java,mid,,,18000.0,23000.0,2024,03
Spyrosoft,1000.0,Wrocław,Java,senior,13500.0,18500.0,16800.0,25200.0,2024,03
dmTECH Polska,1000.0,Remote,Java,senior,10800.0,21000.0,15100.0,29000.0,2024,03
Ciklum,100.0,Remote,C#,mid,,,13440.0,16790.0,2024,03
STATSCORE Sp. z o.o.,100.0,Wrocław,C#,senior,18000.0,23000.0,21600.0,27600.0,2024,03
CodeTwo - HRejterzy,100.0,Remote,C#,senior,18000.0,27000.0,18000.0,27000.0,2024,03
CodeTwo - HRejterzy,100.0,Remote,C#,mid,10000.0,17000.0,10000.0,17000.0,2024,03
Sopra Steria,1000.0,Wrocław,C#,mid,8000.0,11000.0,,,2024,03
InsERT,100.0,Remote,C#,mid,11000.0,16000.0,13000.0,18000.0,2024,03
DataArt,1000.0,Wrocław,Scala,senior,,,20000.0,23000.0,2024,03
CodeTwo - HRejterzy,100.0,Remote,C/C++,senior,18000.0,27000.0,18000.0,27000.0,2024,03
RITS Professional Services,100.0,Wrocław,C/C++,senior,,,25200.0,28350.0,2024,03
JOYNEXT,,Wrocław,C/C++,mid,7000.0,13000.0,,,2024,03
LEVEL WORK,,Poznań,PHP,senior,,,15000.0,25000.0,2024,03
Przelewy24,,Poznań,PHP,mid,8000.0,17000.0,8000.0,17000.0,2024,03
Grupa VSC,,Poznań,PHP,senior,,,16000.0,22000.0,2024,03
NATEK,1000.0,Poznań,JavaScript,senior,18500.0,21000.0,24200.0,27600.0,2024,03
Fitatu Sp. z o.o.,,Remote,JavaScript,mid,,,10000.0,17000.0,2024,03
Affirm,1000.0,Remote,Python,senior,22040.0,27550.0,,,2024,03
Apzumi,10.0,Remote,Java,senior,,,17000.0,25000.0,2024,03
STEPWISE,10.0,Poznań,Java,senior,,,20000.0,27000.0,2024,03
Eyzee S.A.,100.0,Poznań,Java,mid,,,12000.0,20000.0,2024,03
Telejur Sp. z o.o.,,Remote,Java,mid,13000.0,20000.0,13000.0,20000.0,2024,03
Dynamic Solutions,10.0,Poznań,Java,senior,,,22000.0,31000.0,2024,03
Match-Trade Technologies,100.0,Poznań,Java,mid,,,12500.0,17000.0,2024,03
Macrix Technology Group,100.0,Poznań,C#,senior,12000.0,20000.0,15500.0,26000.0,2024,03
NATEK,1000.0,Poznań,C#,mid,17000.0,18500.0,23000.0,24200.0,2024,03
Harvey Nash Technology,10.0,Poznań,C/C++,mid,14000.0,22000.0,,,2024,03
Macrix Technology Group,100.0,Poznań,C/C++,mid,13000.0,17000.0,17000.0,22000.0,2024,03
Mobile Labs,,Poznań,Mobile,mid,,,11000.0,16000.0,2024,03
Mobile Labs,,Poznań,Mobile,mid,,,11000.0,18000.0,2024,03
VOLT,100.0,Gdańsk,PHP,senior,17600.0,22400.0,20500.0,26000.0,2024,03
Desmart,10.0,Gdańsk,PHP,senior,,,13000.0,17000.0,2024,03
Online Venture sp. z o.o.,10.0,Gdańsk,PHP,mid,6000.0,9000.0,,,2024,03
Web24.com.pl sp. z o.o.,10.0,Gdańsk,PHP,senior,,,13000.0,15000.0,2024,03
Simplemining.net,,Gdańsk,PHP,mid,,,8400.0,14280.0,2024,03
ClickMeeting,100.0,Gdańsk,JavaScript,mid,12000.0,16000.0,14180.0,18910.0,2024,03
Dietly.pl,100.0,Remote,JavaScript,mid,,,13500.0,16500.0,2024,03
SPEEDNET,100.0,Remote,JavaScript,senior,,,17000.0,21000.0,2024,03
Plenti,10.0,Gdańsk,JavaScript,mid,,,14000.0,18000.0,2024,03
Plenti,10.0,Gdańsk,JavaScript,mid,,,18000.0,22000.0,2024,03
PPM,,Gdańsk,Ruby,mid,5500.0,11000.0,6000.0,13000.0,2024,03
Lufthansa Systems,1000.0,Gdańsk,Python,mid,10000.0,21000.0,,,2024,03
7N,1000.0,Gdańsk,Python,senior,,,28560.0,35280.0,2024,03
ASTEK Polska,1000.0,Gdańsk,Python,senior,,,20000.0,22000.0,2024,03
emagine Polska,1000.0,Gdańsk,Java,senior,,,21840.0,26880.0,2024,03
VOLT,100.0,Gdańsk,Java,senior,20640.0,25800.0,24000.0,30000.0,2024,03
Dietly.pl,100.0,Remote,Java,mid,,,14500.0,16500.0,2024,03
Lufthansa Systems,1000.0,Gdańsk,Java,mid,14000.0,21000.0,,,2024,03
S&P Global,10000.0,Gdańsk,Java,expert,20000.0,30000.0,,,2024,03
SPEEDNET,100.0,Remote,Java,senior,,,20000.0,23500.0,2024,03
S&P Global,10000.0,Gdańsk,Java,senior,17000.0,21000.0,20500.0,25300.0,2024,03
IRKL Sp. z o.o.,,Gdańsk,Java,mid,12000.0,17000.0,12000.0,17000.0,2024,03
Volue Sp. z o.o.,,Gdańsk,C#,senior,20000.0,26000.0,23000.0,29000.0,2024,03
Volue Sp. z o.o.,,Gdańsk,C#,mid,,,15000.0,21000.0,2024,03
ONWELO Sp. z o.o.,1000.0,Gdańsk,C#,senior,,,16000.0,20000.0,2024,03
SPEEDNET,100.0,Gdańsk,C#,senior,,,17000.0,22000.0,2024,03
Plenti,10.0,Gdańsk,C#,senior,,,20000.0,26000.0,2024,03
Plenti,10.0,Gdańsk,C#,mid,,,18000.0,22000.0,2024,03
Degree,,Gdańsk,C#,senior,,,24000.0,30000.0,2024,03
Ferchau Poland Sp. z o.o.,100.0,Gdańsk,C/C++,mid,,,18000.0,28000.0,2024,03
Cognizant Technology,,Gdańsk,Mobile,junior,10500.0,14500.0,,,2024,03
SPEEDNET,100.0,Remote,Mobile,mid,,,15000.0,18500.0,2024,03
COIG,,Katowice,PHP,mid,6000.0,12000.0,7000.0,14000.0,2024,03
Moniter.pl,,Katowice,PHP,mid,,,7000.0,15000.0,2024,03
--,,Katowice,PHP,mid,,,10000.0,15000.0,2024,03
ARRIS,,Katowice,PHP,mid,8500.0,12000.0,10000.0,13000.0,2024,03
ARRIS,,Katowice,PHP,junior,5500.0,8500.0,,,2024,03
Reply Polska,10000.0,Katowice,JavaScript,mid,,,12000.0,21600.0,2024,03
Reply Polska,10000.0,Katowice,JavaScript,senior,,,16000.0,28000.0,2024,03
ITDS,100.0,Katowice,JavaScript,mid,,,21000.0,24500.0,2024,03
GTV OFFICE Sp. z o.o.,,Katowice,JavaScript,mid,10800.0,14200.0,13000.0,17000.0,2024,03
Radpoint,10.0,Katowice,JavaScript,mid,,,15000.0,21000.0,2024,03
STATSCORE Sp. z o.o.,100.0,Katowice,JavaScript,mid,11000.0,18000.0,13200.0,21600.0,2024,03
Mindpal,10.0,Katowice,JavaScript,junior,5000.0,8000.0,,,2024,03
Brainhub Sp. z. o. o.,,Katowice,JavaScript,junior,,,5000.0,8000.0,2024,03
Mindpal,10.0,Katowice,JavaScript,junior,,,7000.0,11000.0,2024,03
Mindpal,10.0,Katowice,JavaScript,mid,8000.0,9000.0,10000.0,11000.0,2024,03
Zebra Technologies,,Katowice,Python,senior,10000.0,15000.0,,,2024,03
Splunk,10000.0,Katowice,Python,senior,18400.0,25300.0,,,2024,03
NOVOMATIC,,Katowice,Java,senior,14000.0,25000.0,,,2024,03
Splunk,10000.0,Katowice,Java,mid,14000.0,19250.0,,,2024,03
STEPWISE,10.0,Katowice,Java,senior,,,20000.0,27000.0,2024,03
Reply Polska,10000.0,Katowice,Java,mid,,,16000.0,28000.0,2024,03
Reply Polska,10000.0,Katowice,Java,expert,16000.0,24000.0,,,2024,03
Experis Manpower Group,1000.0,Katowice,Java,senior,17500.0,26500.0,,,2024,03
HAYS Poland,100.0,Katowice,Java,senior,,,19000.0,24000.0,2024,03
Randstad Polska Sp. z o.o.,1000.0,Katowice,Java,senior,20000.0,29000.0,,,2024,03
Zebra Technologies,,Katowice,C#,mid,9000.0,13000.0,,,2024,03
ONWELO Sp. z o.o.,1000.0,Katowice,C#,senior,,,16000.0,20000.0,2024,03
STATSCORE Sp. z o.o.,100.0,Katowice,C#,senior,18000.0,23000.0,21600.0,27600.0,2024,03
dotLinkers,10.0,Katowice,C#,mid,15000.0,16600.0,,,2024,03
ING Bank Śląski,10000.0,Katowice,C#,expert,20000.0,30000.0,,,2024,03
Randstad Polska Sp. z o.o.,1000.0,Katowice,C#,mid,13000.0,20000.0,,,2024,03
Zebra Technologies,,Katowice,C/C++,mid,9000.0,15000.0,,,2024,03
Zebra Technologies,,Katowice,C/C++,mid,10000.0,14000.0,,,2024,03
KUBO,100.0,Katowice,C/C++,mid,,,19000.0,23000.0,2024,03
Splunk Poland Sp. z o.o.,,Katowice,Golang,senior,18400.0,25300.0,,,2024,03
ITDS,100.0,Łódź,JavaScript,mid,,,14500.0,21500.0,2024,03
ER Group,,Łódź,Ruby,mid,20000.0,22000.0,,,2024,03
ITDS,100.0,Łódź,Python,mid,,,16000.0,21000.0,2024,03
BlueSoft,1000.0,Łódź,Python,mid,,,21840.0,23520.0,2024,03
ITDS,100.0,Łódź,Java,senior,,,20000.0,24000.0,2024,03
ITDS,100.0,Łódź,Java,mid,13000.0,17000.0,17000.0,23000.0,2024,03
ITDS,100.0,Łódź,Java,senior,16000.0,22000.0,24000.0,30000.0,2024,03
STEPWISE,10.0,Łódź,Java,senior,,,20000.0,27000.0,2024,03
Experis Manpower Group,1000.0,Łódź,Java,mid,,,21840.0,28560.0,2024,03
Experis Manpower Group,1000.0,Łódź,Java,senior,,,23520.0,26880.0,2024,03
UpMenu.com,,Remote,Java,mid,,,16000.0,20000.0,2024,03
Rainbow Tours S.A.,1000.0,Łódź,C#,mid,9000.0,14000.0,11000.0,16000.0,2024,03
Sopra Steria,1000.0,Łódź,C#,mid,8000.0,11000.0,,,2024,03
Experis Manpower Group,1000.0,Łódź,C#,senior,,,28560.0,32760.0,2024,03
DataArt,1000.0,Łódź,Scala,senior,,,20000.0,23000.0,2024,03
Harvey Nash Technology,10.0,Łódź,C/C++,mid,14000.0,22000.0,,,2024,03
Experis Manpower Group,1000.0,Łódź,C/C++,mid,,,20160.0,23520.0,2024,03
Margo,100.0,Łódź,Mobile,mid,,,16000.0,22000.0,2024,03
Oakfusion Sp. z o.o.,,Remote,Java,mid,,,13000.0,19000.0,2024,03
Phoenix Systems,10.0,Warszawa,C/C++,senior,13000.0,20000.0,,,2024,03
DS STREAM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Remote,Python,senior,16800.0,22400.0,20160.0,26880.0,2024,03
DS STREAM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Warszawa,Python,senior,16800.0,22400.0,20160.0,26880.0,2024,03
Online Solutions Sp. z o.o.,,Remote,Java,senior,,,25200.0,30240.0,2024,03
Online Solutions Sp. z o.o.,,Wrocław,Java,senior,,,25200.0,30240.0,2024,03
BOLD,100.0,Remote,JavaScript,senior,11000.0,13100.0,,,2024,03
BOLD,100.0,Remote,JavaScript,mid,8500.0,10500.0,,,2024,03
Cyclad,100.0,Remote,C#,senior,,,22680.0,29400.0,2024,03
GODEL TECHNOLOGIES EUROPE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Warszawa,JavaScript,mid,12000.0,14200.0,12500.0,15200.0,2024,03
NTIATIVE sp. z o.o.,,Warszawa,Java,senior,16000.0,21000.0,,,2024,03
Scalo,1000.0,Katowice,Java,mid,,,21000.0,26040.0,2024,03
EndySoft,10.0,Remote,JavaScript,mid,,,21000.0,25000.0,2024,03
EndySoft,10.0,Remote,JavaScript,mid,,,17000.0,24000.0,2024,03
ELOCITY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Remote,PHP,mid,,,15000.0,20000.0,2024,03
ELOCITY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Warszawa,PHP,mid,,,15000.0,20000.0,2024,03
EndySoft,10.0,Remote,Java,mid,,,18000.0,24000.0,2024,03
EndySoft,10.0,Remote,C#,mid,,,18000.0,21000.0,2024,03
EndySoft,10.0,Remote,C/C++,mid,,,10000.0,15000.0,2024,03
EndySoft,10.0,Remote,JavaScript,senior,,,19000.0,25000.0,2024,03
EndySoft,10.0,Remote,C#,mid,,,17000.0,24000.0,2024,03
EndySoft,10.0,Remote,Mobile,mid,,,18000.0,23000.0,2024,03
ITSG,10.0,Remote,Kotlin,senior,,,21840.0,28560.0,2024,03
ITSG,10.0,Warszawa,Kotlin,senior,,,21840.0,28560.0,2024,03
ITFS sp. z o.o.,,Remote,Java,senior,,,16800.0,18816.0,2024,03
ITFS sp. z o.o.,,Warszawa,Java,senior,,,16800.0,18816.0,2024,03
Schenker Technology Center Warsaw Sp. z o.o.,,Warszawa,Kotlin,senior,20800.0,31200.0,20800.0,31200.0,2024,03
ITSG,10.0,Warszawa,Python,senior,,,25200.0,33600.0,2024,03
SellIntegro,100.0,Remote,C#,mid,10000.0,15000.0,12000.0,18000.0,2024,03
SOFTWARE PARTNER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Remote,Java,mid,,,9000.0,17000.0,2024,03
SOFTWARE PARTNER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Wrocław,Java,mid,,,9000.0,17000.0,2024,03
Droids On Roids,100.0,Wrocław,JavaScript,senior,17500.0,19900.0,21000.0,24000.0,2024,03
ITSG,10.0,Remote,Kotlin,senior,,,23520.0,31920.0,2024,03
ITSG,10.0,Warszawa,Kotlin,senior,,,23520.0,31920.0,2024,03
Devqube,,Remote,C#,senior,,,15000.0,20000.0,2024,03
EndySoft,10.0,Remote,JavaScript,mid,,,17000.0,23000.0,2024,03
Crestt,100.0,Kraków,Java,senior,,,24360.0,26040.0,2024,03
ITFS sp. z o.o.,,Warszawa,JavaScript,senior,,,10080.0,13440.0,2024,03
Convista Poland,,Remote,JavaScript,mid,12000.0,16000.0,20160.0,28560.0,2024,03
Convista Poland,,Wrocław,JavaScript,mid,12000.0,16000.0,20160.0,28560.0,2024,03
emagine sp. z o.o,,Remote,JavaScript,mid,,,24360.0,24360.0,2024,03
ORTEH Sp. z o.o.,,Warszawa,C#,mid,12000.0,17000.0,15000.0,21000.0,2024,03
codino,,Warszawa,Java,senior,,,16000.0,22500.0,2024,03
IT360°,,Remote,JavaScript,mid,5000.0,12000.0,5000.0,12000.0,2024,03
Connectis,100.0,Remote,C#,mid,,,19000.0,22500.0,2024,03
RANDLAB SOFTWARE sp. z o.o.,,Remote,C#,mid,,,11760.0,18480.0,2024,03
RANDLAB SOFTWARE sp. z o.o.,,Remote,Python,mid,,,11760.0,16800.0,2024,03
Box Inc.,,Warszawa,Mobile,senior,30000.0,35000.0,,,2024,03
7N,1000.0,Remote,C#,senior,,,21840.0,26880.0,2024,03
CoverGo,,Remote,Java,mid,19876.0,29815.0,,,2024,03
PwC,,Warszawa,C#,mid,9000.0,13500.0,9000.0,13500.0,2024,03
Piwik PRO,100.0,Wrocław,JavaScript,senior,14000.0,18000.0,20000.0,26000.0,2024,03
CLEVER GRAPES sp. z o.o.,,Remote,C#,mid,,,21000.0,24000.0,2024,03
emagine sp. z o.o,,Remote,PHP,senior,,,26880.0,26880.0,2024,03
SDNCENTER sp. z o.o.,,Remote,JavaScript,senior,,,14000.0,21000.0,2024,03
Allegro,1000.0,Warszawa,Kotlin,mid,12300.0,17600.0,,,2024,03
Allegro Pay,,Warszawa,C#,senior,16100.0,23200.0,,,2024,03
SDNCENTER sp. z o.o.,,Remote,C#,senior,,,14000.0,21000.0,2024,03
Branchspace,10.0,Kraków,JavaScript,senior,,,18000.0,26000.0,2024,03
SDNCENTER sp. z o.o.,,Remote,Python,senior,,,14000.0,21000.0,2024,03
j-labs,100.0,Remote,C#,mid,,,16800.0,22680.0,2024,03
Allegro,1000.0,Warszawa,Kotlin,senior,16100.0,23200.0,,,2024,03
7N,1000.0,Remote,JavaScript,senior,,,23520.0,27720.0,2024,03
ITFS sp. z o.o.,,Remote,C#,mid,,,18480.0,21840.0,2024,03
7N,1000.0,Remote,Python,senior,,,25200.0,30240.0,2024,03
ING Bank Śląski,10000.0,Remote,Java,senior,9600.0,22000.0,,,2024,03
ING Bank Śląski,10000.0,Warszawa,Java,senior,9600.0,22000.0,,,2024,03
Verseo Sp. z o.o.,,Poznań,PHP,mid,,,9000.0,11000.0,2024,03
ITFS sp. z o.o.,,Remote,C#,mid,,,18480.0,21000.0,2024,03
Happy Team,100.0,Remote,C#,senior,,,13000.0,23000.0,2024,03
INTERCORP MEDIA sp. z o.o.,,Remote,PHP,senior,,,14000.0,18000.0,2024,03
FORCOM Sp. z o.o.,,Poznań,C#,mid,,,9000.0,13000.0,2024,03
Polskie Porty Lotnicze S.A,,Warszawa,Java,mid,,,14500.0,16500.0,2024,03
BCF Software Sp. z o.o.,,Warszawa,Java,expert,,,20160.0,23520.0,2024,03
LOTTOMERKURY Sp. z o.o.,,Warszawa,C#,mid,,,15000.0,27000.0,2024,03
Boldare,100.0,Warszawa,Java,senior,16700.0,22600.0,22500.0,30300.0,2024,03
Affirm,1000.0,Remote,JavaScript,mid,18841.0,23550.0,,,2024,03
Affirm,1000.0,Remote,JavaScript,mid,18842.0,23550.0,,,2024,03
LOTTOMERKURY Sp. z o.o.,,Warszawa,Java,mid,,,15000.0,27000.0,2024,03
Acxiom Global Service Center Polska sp. z o. o,,Remote,Java,senior,13000.0,21000.0,,,2024,03
CSHARK sp. z o.o.,,Remote,JavaScript,expert,,,23500.0,28500.0,2024,03
CSHARK sp. z o.o.,,Remote,C#,expert,,,23500.0,28500.0,2024,03
emagine sp. z o.o,,Gdańsk,JavaScript,senior,,,23520.0,23520.0,2024,03
LMTS sp. z o.o.,,Katowice,C#,mid,,,12000.0,15000.0,2024,03
Cyclad,100.0,Remote,Java,senior,,,20000.0,22000.0,2024,03
emagine sp. z o.o,,Gdańsk,Java,mid,,,25200.0,26880.0,2024,03
HL Tech,,Remote,JavaScript,senior,18000.0,25000.0,20000.0,28500.0,2024,03
HL Tech,,Warszawa,JavaScript,senior,18000.0,25000.0,20000.0,28500.0,2024,03
emagine sp. z o.o,,Warszawa,Kotlin,senior,,,26880.0,26880.0,2024,03
Connectis,100.0,Remote,Python,senior,,,19000.0,22500.0,2024,03
Connectis,100.0,Remote,C#,senior,,,25000.0,27000.0,2024,03
CLOUDFIDE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Remote,Java,expert,,,17500.0,33000.0,2024,03
1dea Kośnik Sp. k.,,Remote,JavaScript,senior,,,26880.0,29400.0,2024,03
Online Solutions Sp. z o.o.,,Remote,C#,mid,,,20000.0,25000.0,2024,03
Online Solutions Sp. z o.o.,,Wrocław,C#,mid,,,20000.0,25000.0,2024,03
A.T. Kearney Sp. z o.o.,,Warszawa,JavaScript,junior,9500.0,12000.0,,,2024,03
NETZINDIANER sp. z o.o.,,Kraków,PHP,mid,8000.0,14000.0,9500.0,16000.0,2024,03
emagine sp. z o.o,,Gdańsk,Java,senior,,,28560.0,28560.0,2024,03
Macrix Polska Sp. Z o.o. World Services Sp.K.,,Remote,C#,mid,11000.0,13000.0,14000.0,17000.0,2024,03
Macrix Polska Sp. Z o.o. World Services Sp.K.,,Poznań,C#,mid,11000.0,13000.0,14000.0,17000.0,2024,03
BIT BY BIT Sp. z o.o.,,Remote,Java,mid,,,16000.0,22000.0,2024,03
BIT BY BIT Sp. z o.o.,,Poznań,Java,mid,,,16000.0,22000.0,2024,03
ITHOUSE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Remote,PHP,senior,,,21840.0,25200.0,2024,03
Sparkbit,10.0,Remote,Python,mid,,,20000.0,25000.0,2024,03
Connectis,100.0,Remote,C#,senior,,,25000.0,28000.0,2024,03
Connectis,100.0,Wrocław,Python,junior,,,15000.0,17000.0,2024,03
NTIATIVE sp. z o.o.,,Warszawa,Golang,expert,,,24000.0,30000.0,2024,03
Grape Up,100.0,Remote,Python,mid,13500.0,18900.0,16000.0,22100.0,2024,03
Grape Up,100.0,Kraków,Python,mid,13500.0,18900.0,16000.0,22100.0,2024,03
Neontri,100.0,Remote,C#,senior,21840.0,23520.0,,,2024,03
Neontri,100.0,Warszawa,C#,senior,21840.0,23520.0,,,2024,03
BRAND TECHNOLOGY PAWEŁ CZARTORYSKI,,Remote,PHP,senior,,,8000.0,12800.0,2024,03
NTIATIVE sp. z o.o.,,Remote,C#,mid,20000.0,24000.0,,,2024,03
Softwarely,10.0,Remote,PHP,senior,,,21840.0,23520.0,2024,03
HYLAND POLAND sp. z o.o.,,Remote,JavaScript,expert,25500.0,30600.0,,,2024,03
P&P Solutions Sp. z o.o.,100.0,Remote,PHP,senior,,,20000.0,25000.0,2024,03
Scalo,1000.0,Wrocław,C#,senior,,,20160.0,23520.0,2024,03
Scalo,1000.0,Wrocław,C#,mid,,,16800.0,20160.0,2024,03
3MDEB SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Gdańsk,Python,mid,9000.0,11000.0,11000.0,13000.0,2024,03
3MDEB SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Remote,C/C++,senior,9500.0,14000.0,11000.0,17000.0,2024,03
3MDEB SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Gdańsk,C/C++,senior,9500.0,14000.0,11000.0,17000.0,2024,03
RANDLAB SOFTWARE sp. z o.o.,,Remote,Java,mid,,,13440.0,21840.0,2024,03
Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie,,Kraków,Python,mid,10000.0,14000.0,,,2024,03
NoMachine Poland,,Wrocław,C/C++,mid,,,5000.0,8000.0,2024,03
CLOUDFIDE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Remote,Java,senior,,,16000.0,30000.0,2024,03
CLOUDFIDE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Remote,JavaScript,senior,,,17000.0,29000.0,2024,03
ITHOUSE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Warszawa,PHP,senior,,,18480.0,23520.0,2024,03
eRecruiter,,Remote,C#,mid,9000.0,15000.0,9000.0,15000.0,2024,03
WEBEPARTNERS SP. Z O. O.,,Wrocław,C#,junior,,,7000.0,8500.0,2024,03
Catalogic Software,,Warszawa,C#,mid,,,10000.0,15000.0,2024,03
Catalogic Software,,Warszawa,C/C++,mid,,,10000.0,15000.0,2024,03
Catalogic Software,,Warszawa,Java,mid,,,10000.0,20000.0,2024,03
Mindbox,100.0,Kraków,Mobile,senior,,,27300.0,32550.0,2024,03
Softwarely,10.0,Remote,Java,expert,,,33600.0,36960.0,2024,03
CRAON.PL sp. z o.o.,,Warszawa,PHP,mid,,,16800.0,18480.0,2024,03
ARCHE CONSULTING,100.0,Kraków,Java,senior,15000.0,30000.0,,,2024,03
ING Bank Śląski,10000.0,Warszawa,Java,mid,8400.0,22000.0,,,2024,03
Strive Sp. z o.o.,,Gdańsk,JavaScript,mid,11000.0,18000.0,12000.0,21000.0,2024,03
Devqube,,Remote,C#,senior,,,11700.0,15200.0,2024,03
Devqube,,Wrocław,C#,senior,,,11700.0,15200.0,2024,03
Devqube,,Remote,JavaScript,senior,,,11700.0,15200.0,2024,03
Devqube,,Wrocław,JavaScript,senior,,,11700.0,15200.0,2024,03
Crestt,100.0,Remote,Java,senior,,,16800.0,21000.0,2024,03
ITFS sp. z o.o.,,Remote,Java,senior,,,16800.0,19656.0,2024,03
NESS SOLUTION sp. z o.o.,,Warszawa,C#,senior,,,20160.0,23520.0,2024,03
10Clouds,100.0,Remote,Python,senior,,,17000.0,20000.0,2024,03
IT SOLUTIONS sp. z o.o.,,Remote,Python,senior,,,15000.0,23000.0,2024,03
Center.ai,,Poznań,Python,mid,,,15000.0,20000.0,2024,03
Infor (Polska) Sp. z o.o.,,Wrocław,Java,expert,22000.0,26000.0,,,2024,03
HIREONE sp. z o.o.,,Remote,JavaScript,senior,,,19000.0,21500.0,2024,03
MUDITA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Remote,Mobile,senior,17000.0,22000.0,20000.0,26000.0,2024,03
MUDITA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Warszawa,Mobile,senior,17000.0,22000.0,20000.0,26000.0,2024,03
Infor (Polska) Sp. z o.o.,,Wrocław,Java,mid,12000.0,14000.0,,,2024,03
HIREONE sp. z o.o.,,Remote,Java,senior,17000.0,21500.0,21000.0,25200.0,2024,03
HIREONE sp. z o.o.,,Remote,Java,mid,,,21000.0,24000.0,2024,03
ESET Polska sp. z o.o.,,Kraków,C/C++,mid,13000.0,15800.0,,,2024,03
ESET Polska sp. z o.o.,,Kraków,C/C++,mid,13000.0,15000.0,,,2024,03
BCF Software Sp. z o.o.,,Remote,C/C++,senior,10000.0,13000.0,15120.0,20160.0,2024,03
BCF Software Sp. z o.o.,,Poznań,C/C++,senior,10000.0,13000.0,15120.0,20160.0,2024,03
HERE Technologies,10000.0,Remote,JavaScript,senior,13000.0,19000.0,,,2024,03
EXSO Sp. z o.o.,,Wrocław,Java,senior,12000.0,20000.0,,,2024,03
Connectis,100.0,Warszawa,Java,senior,,,22000.0,26000.0,2024,03
Connectis,100.0,Remote,PHP,mid,,,20000.0,25000.0,2024,03
Connectis,100.0,Wrocław,Python,senior,,,18000.0,23000.0,2024,03
Connectis,100.0,Remote,Java,mid,,,22000.0,25000.0,2024,03
"\VOYAGER.COM\"" sp. z o.o.""",,Katowice,C#,junior,5000.0,8500.0,6000.0,10000.0,2024,03
Scalo,1000.0,Warszawa,Java,mid,,,20160.0,23520.0,2024,03
LITE E-COMMERCE sp. z o.o.,,Remote,Mobile,senior,,,24000.0,30000.0,2024,03
emagine sp. z o.o,,Remote,PHP,mid,,,20160.0,24360.0,2024,03
Flyflex Sp. z o.o.,,Poznań,Ruby,mid,,,15000.0,24000.0,2024,03
Synerise,100.0,Remote,Python,senior,,,20000.0,35000.0,2024,03
Synerise,100.0,Kraków,Python,senior,,,20000.0,35000.0,2024,03
Cyclad,100.0,Remote,Mobile,senior,,,25200.0,29400.0,2024,03
Cyclad,100.0,Wrocław,Mobile,senior,,,25200.0,29400.0,2024,03
